Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-05,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-06,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-07,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-08,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-11,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-12,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-13,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-14,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-15,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-18,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-19,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-20,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-21,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-22,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-25,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-26,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-27,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-28,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-01-29,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-01,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-02,,,,,,
2010-02-03,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-04,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-05,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-08,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-09,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-10,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-11,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-12,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-22,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-23,4.05385,4.05385,4.05385,4.05385,4.05385,0.0
2010-02-24,3.84615,4.46154,3.64615,4.39231,4.39231,217434413.0
2010-02-25,4.23077,4.5923099999999994,4.1,4.38462,4.38462,150308337.0
2010-02-26,4.3384599999999995,4.36923,4.23077,4.24615,4.24615,74296872.0
2010-03-01,4.24615,4.29231,4.15385,4.19231,4.19231,66947702.0
2010-03-02,4.19231,4.22308,4.06923,4.13077,4.13077,65769471.0
2010-03-03,4.1,4.18462,4.05385,4.13077,4.13077,48779773.0
2010-03-04,4.13846,4.14615,3.93077,3.9692300000000005,3.9692300000000005,56055986.0
2010-03-05,3.93846,4.03846,3.92308,4.0,4.0,31888831.0
2010-03-08,4.0,4.11538,3.9615400000000003,4.06923,4.06923,41427736.0
2010-03-09,4.06923,4.06923,3.9846199999999996,4.01538,4.01538,29477274.0
2010-03-10,4.00769,4.0923099999999994,3.97692,4.02308,4.02308,28904617.0
2010-03-11,4.00769,4.06923,3.9846199999999996,4.03846,4.03846,29910016.0
2010-03-12,4.03846,4.0923099999999994,4.00769,4.0307699999999995,4.0307699999999995,35135296.0
2010-03-15,4.0,4.00769,3.85385,3.8769199999999997,3.8769199999999997,32595395.0
2010-03-16,3.8769199999999997,3.8923099999999997,3.79231,3.84615,3.84615,23193488.0
2010-03-17,3.84615,3.90769,3.83077,3.9,3.9,22169018.0
2010-03-18,3.92308,3.92308,3.84615,3.8769199999999997,3.8769199999999997,21767700.0
2010-03-19,3.8769199999999997,3.90769,3.8230800000000005,3.90769,3.90769,26550950.0
2010-03-22,3.90769,3.90769,3.86154,3.8769199999999997,3.8769199999999997,21014721.0
2010-03-23,3.8769199999999997,3.93077,3.83846,3.8692300000000004,3.8692300000000004,21886470.0
2010-03-24,3.8769199999999997,3.8769199999999997,3.83077,3.83846,3.83846,21028290.0
2010-03-25,3.84615,3.84615,3.7692300000000003,3.8,3.8,21829163.0
2010-03-26,3.80769,3.83077,3.7307699999999997,3.81538,3.81538,16378250.0
2010-03-29,3.80769,3.8846199999999995,3.79231,3.8769199999999997,3.8769199999999997,23813534.0
2010-03-30,3.8692300000000004,3.8769199999999997,3.83077,3.85385,3.85385,17043859.0
2010-03-31,3.84615,3.85385,3.78462,3.79231,3.79231,19314615.0
2010-04-01,3.79231,3.83077,3.79231,3.81538,3.81538,21104333.0
2010-04-02,3.8230800000000005,3.84615,3.81538,3.84615,3.84615,21241180.0
2010-04-06,3.84615,3.86154,3.8230800000000005,3.83846,3.83846,18567983.0
2010-04-07,3.83846,3.8769199999999997,3.80769,3.85385,3.85385,26007216.0
2010-04-08,3.85385,3.85385,3.85385,3.85385,3.85385,0.0
2010-04-09,3.81538,3.83077,3.7769199999999996,3.81538,3.81538,21957910.0
2010-04-12,3.80769,3.80769,3.7307699999999997,3.74615,3.74615,26616134.0
2010-04-13,3.73846,3.7692300000000003,3.69231,3.7307699999999997,3.7307699999999997,19876683.0
2010-04-14,3.73846,3.76154,3.7307699999999997,3.73846,3.73846,15579431.0
2010-04-15,3.75385,3.7769199999999996,3.71538,3.7307699999999997,3.7307699999999997,17406394.0
2010-04-16,3.7307699999999997,3.74615,3.68462,3.69231,3.69231,13956517.0
2010-04-19,3.65385,3.65385,3.4615400000000003,3.4692300000000005,3.4692300000000005,25047103.0
2010-04-20,3.4692300000000005,3.5153800000000004,3.3692300000000004,3.50769,3.50769,24412904.0
2010-04-21,3.5,3.52308,3.45385,3.52308,3.52308,19150005.0
2010-04-22,3.5,3.5,3.4153800000000003,3.4846199999999996,3.4846199999999996,17489814.0
2010-04-23,3.4615400000000003,3.47692,3.4153800000000003,3.42308,3.42308,15240507.0
2010-04-26,3.43846,3.44615,3.3692300000000004,3.4,3.4,14021045.0
2010-04-27,3.3846199999999995,3.4153800000000003,3.26154,3.30769,3.30769,16798640.0
2010-04-28,3.28462,3.3230800000000005,3.23077,3.29231,3.29231,13322420.0
2010-04-29,3.29231,3.29231,3.29231,3.29231,3.29231,0.0
2010-04-30,3.28462,3.30769,3.23077,3.28462,3.28462,15793304.0
2010-05-04,3.25385,3.28462,3.23077,3.26154,3.26154,12955998.0
2010-05-05,3.23077,3.24615,3.13077,3.21538,3.21538,17972373.0
2010-05-06,3.21538,3.21538,3.0384599999999997,3.05385,3.05385,20474601.0
2010-05-07,3.0,3.05385,2.94615,2.99231,2.99231,17469763.0
2010-05-10,2.99231,3.0384599999999997,2.91538,2.9769200000000002,2.9769200000000002,25174837.0
2010-05-11,3.0230799999999998,3.11538,2.9615400000000003,2.98462,2.98462,42308362.0
2010-05-12,2.96923,3.01538,2.8923099999999997,3.01538,3.01538,19058931.0
2010-05-13,3.01538,3.0384599999999997,2.96923,3.03077,3.03077,16334094.0
2010-05-14,3.00769,3.01538,2.9769200000000002,2.99231,2.99231,11561631.0
2010-05-17,2.9769200000000002,2.98462,2.8307700000000002,2.83846,2.83846,17701746.0
2010-05-18,2.82308,2.90769,2.76154,2.88462,2.88462,17516940.0
2010-05-19,2.86154,2.8923099999999997,2.8307700000000002,2.84615,2.84615,11893475.0
2010-05-20,2.8307700000000002,2.91538,2.80769,2.84615,2.84615,11713493.0
2010-05-21,2.8,2.9,2.74615,2.8923099999999997,2.8923099999999997,14840563.0
2010-05-24,2.92308,3.03077,2.91538,3.01538,3.01538,24781917.0
2010-05-25,3.0,3.00769,2.94615,2.94615,2.94615,13253172.0
2010-05-26,2.92308,2.9769200000000002,2.92308,2.94615,2.94615,8433233.0
2010-05-27,2.94615,2.98462,2.88462,2.96923,2.96923,10669823.0
2010-05-28,2.98462,3.0,2.92308,2.94615,2.94615,12240198.0
2010-05-31,2.93077,2.93846,2.84615,2.84615,2.84615,10141737.0
2010-06-01,2.82308,2.84615,2.76923,2.8153799999999998,2.8153799999999998,10485066.0
2010-06-02,2.8,2.8307700000000002,2.77692,2.82308,2.82308,7635336.0
2010-06-03,2.84615,2.91538,2.80769,2.85385,2.85385,14821624.0
2010-06-04,2.83846,2.84615,2.80769,2.83846,2.83846,6118210.0
2010-06-07,2.80769,2.80769,2.76923,2.78462,2.78462,8777172.0
2010-06-08,2.78462,2.83846,2.76923,2.8307700000000002,2.8307700000000002,7898803.0
2010-06-09,2.8,2.88462,2.79231,2.86923,2.86923,13985889.0
2010-06-10,2.85385,2.85385,2.8153799999999998,2.82308,2.82308,9591084.0
2010-06-11,2.8307700000000002,3.1076900000000003,2.8153799999999998,3.0230799999999998,3.0230799999999998,42229578.0
2010-06-15,,,,,,
2010-06-17,3.01538,3.01538,2.93846,2.94615,2.94615,20652850.0
2010-06-18,2.94615,3.0384599999999997,2.90769,2.93077,2.93077,18040678.0
2010-06-21,2.93077,3.03077,2.9,3.0,3.0,17314710.0
2010-06-22,2.99231,3.04615,2.9615400000000003,3.00769,3.00769,14271475.0
2010-06-23,2.9615400000000003,2.9769200000000002,2.92308,2.93846,2.93846,11405029.0
2010-06-24,2.94615,3.0384599999999997,2.94615,2.98462,2.98462,15300002.0
2010-06-25,2.95385,2.95385,2.92308,2.94615,2.94615,10169670.0
2010-06-28,2.94615,3.0230799999999998,2.91538,2.98462,2.98462,19215503.0
2010-06-29,2.98462,3.0,2.77692,2.79231,2.79231,17352914.0
2010-06-30,2.79231,2.80769,2.72308,2.76923,2.76923,9868551.0
2010-07-01,2.76923,2.79231,2.65385,2.7,2.7,12186074.0
2010-07-02,2.7,2.72308,2.6076900000000003,2.71538,2.71538,16189432.0
2010-07-05,2.69231,2.9769200000000002,2.64615,2.86154,2.86154,26040226.0
2010-07-06,2.8307700000000002,2.87692,2.80769,2.86154,2.86154,13444392.0
2010-07-07,2.85385,2.86923,2.82308,2.86154,2.86154,8863706.0
2010-07-08,2.86923,2.8923099999999997,2.78462,2.8,2.8,9119170.0
2010-07-09,2.80769,2.90769,2.78462,2.87692,2.87692,17324529.0
2010-07-12,2.88462,2.91538,2.85385,2.8923099999999997,2.8923099999999997,16392667.0
2010-07-13,2.87692,2.87692,2.79231,2.8,2.8,10181705.0
2010-07-14,2.8,2.85385,2.8,2.82308,2.82308,8719880.0
2010-07-15,2.8153799999999998,2.83846,2.75385,2.76154,2.76154,8604553.0
2010-07-16,2.74615,2.8153799999999998,2.71538,2.79231,2.79231,9222589.0
2010-07-19,2.76923,2.86154,2.73846,2.8307700000000002,2.8307700000000002,12152862.0
2010-07-20,2.8307700000000002,2.8923099999999997,2.8153799999999998,2.88462,2.88462,15310394.0
2010-07-21,2.8923099999999997,2.9615400000000003,2.86923,2.93846,2.93846,24095986.0
2010-07-22,2.93846,2.9769200000000002,2.91538,2.96923,2.96923,22337240.0
2010-07-23,2.9615400000000003,2.9769200000000002,2.92308,2.95385,2.95385,21363114.0
2010-07-26,2.93077,2.94615,2.8923099999999997,2.93846,2.93846,18970180.0
2010-07-27,2.92308,2.94615,2.9,2.93077,2.93077,14159343.0
2010-07-28,2.92308,2.99231,2.8923099999999997,2.99231,2.99231,22872134.0
2010-07-29,2.98462,3.1076900000000003,2.96923,3.0384599999999997,3.0384599999999997,35053847.0
2010-07-30,3.01538,3.0230799999999998,2.96923,3.0230799999999998,3.0230799999999998,17780788.0
2010-08-02,3.0,3.05385,2.99231,3.0384599999999997,3.0384599999999997,17757236.0
2010-08-03,3.04615,3.06154,2.9615400000000003,2.96923,2.96923,21604610.0
